QUERY_ID,QUERY_TEXT,COUNT_RESULT,SKIP_PERCENTAGE
1,$.data[*][0],1754882,0.1496189081542637
1,$.data[*][10],1754882,0.1496189081542637
1,$.data[*][20],1754882,0.1496189081542637
